pl_name,hostname,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,ra,dec,glat,glon,elat,elon,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff,st_rad,st_mass,st_lum,st_age,st_logg,st_dens,st_rotp,st_vsin,sy_dist,pl_type
EPIC 201497682 b,EPIC 201497682,b,1,1,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,168.9366786,0.4880606,54.82399,258.19387,-3.92857,169.63431,2.13174,0.692,0.062,0.26,0.00082,M-R relationship,4.31,,4991.0,0.55,0.78,-0.766,,4.63,3.22926,,,253.026,Terrestrial
EPIC 201757695.02,EPIC 201757695,b,1,1,Transit,2020,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,173.9385102,4.6164303,61.14782,260.8805,1.83241,172.60462,2.0478,0.908,0.081,0.688,0.00217,M-R relationship,5.05,,4520.0,0.66,0.73,-0.364,,4.66,,,,577.6,Terrestrial
EPIC 201833600 c,K2-50,c,1,2,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,169.483654,5.988289,59.32248,252.27127,1.34727,167.98527,3.96151,1.0,0.089,0.972,0.00306,M-R relationship,5.34,,4292.67,0.63,0.61,-0.874,,4.74,2.55179,,,257.443,Terrestrial
EPIC 206215704 b,EPIC 206215704,b,1,1,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,335.0949721,-9.5097112,-50.28505,51.97463,0.78076,333.45652,2.255436,1.0,0.089,0.972,0.00306,M-R relationship,5.34,,3297.0,0.25,0.41,-2.088,,4.9,19.87982,,,109.888,Terrestrial
EPIC 206317286 b,EPIC 206317286,b,1,2,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,337.6178427,-7.972456,-51.54478,56.17023,1.30362,336.33924,1.58252,0.96,0.086,0.84,0.00264,M-R relationship,5.22,,4864.0,0.67,0.71,-0.593,,4.6,2.51975,,,314.35,Terrestrial
EPIC 220492298 b,EPIC 220492298,b,1,1,Transit,2021,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,16.7615005,6.588798,-56.07199,129.88845,-0.49746,17.96483,0.762406,0.99,0.088,0.937,0.00295,M-R relationship,5.31,,5620.0,0.89,0.95,-0.009,,4.5,0.97092,,,624.512,Terrestrial
GJ 367 b,GJ 367,b,1,3,Transit,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,146.121464,-45.7790165,5.6589,272.24323,-54.30771,172.94487,0.3219225,0.699,0.062,0.633,0.00199,Mass,10.2,M1.0 V,3522.0,0.46,0.46,-1.539,,4.78,6.69667,51.3,,9.41263,Terrestrial
HD 23472 d,HD 23472,d,1,5,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,55.4590314,-62.7672667,-44.84798,277.0269,-74.95491,358.26316,3.97664,0.75,0.067,0.55,0.00173,Mass,7.5,K4 V,4684.0,0.71,0.67,-0.625,,4.53,2.70687,40.1,1.45,39.0341,Terrestrial
HD 23472 e,HD 23472,e,1,5,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,55.4590314,-62.7672667,-44.84798,277.0269,-74.95491,358.26316,7.90754,0.818,0.073,0.72,0.00227,Mass,7.5,K4 V,4684.0,0.71,0.67,-0.625,,4.53,2.70687,40.1,1.45,39.0341,Terrestrial
K2-116 b,K2-116,b,1,1,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,336.1523363,-11.5793181,-52.23321,49.97279,-1.52485,333.67545,4.655411,0.69,0.062,0.257,0.00081,M-R relationship,4.3,,4348.35,0.67,0.69,-0.746,,4.64,2.18936,,,49.3855,Terrestrial
K2-136 b,K2-136,b,2,3,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,67.4128615,22.8825674,-17.35063,174.77536,1.05393,69.26876,7.9752,1.014,0.09,4.3,0.01353,Mass,24.0,K5.5,4500.0,0.68,0.74,-0.777,0.65,4.68,3.38358,15.0,2.0,59.2474,Terrestrial
K2-137 b,K2-137,b,1,1,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,186.870426,-6.1952168,56.17618,292.19218,-2.96382,188.75304,0.179719,0.64,0.057,158.915,0.5,Mass,,M3 V,3697.0,0.29,0.46,-1.484,,5.0,13.0,,,98.8765,Terrestrial
K2-138 f,K2-138,f,1,6,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,348.9490311,-10.8497391,-62.23886,64.21591,-5.61351,345.59024,12.75758,2.904,0.259,1.63,0.00513,Mass,0.4,G8 V,5356.3,0.86,0.94,-0.287,2.8,4.54,2.064,,2.7,202.585,Terrestrial
K2-147 b,K2-147,b,1,1,Transit,2018,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,293.8330329,-28.498475,-21.497,10.94419,-6.77638,290.94958,0.961918,0.73,0.065,0.315,0.00099,M-R relationship,4.45,,3775.0,0.31,0.58,-1.292,,5.0,4.2353,,,90.5494,Terrestrial
K2-157 b,K2-157,b,1,1,Transit,2018,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,183.7514959,-5.7820178,55.93047,286.60409,-3.81511,185.73645,0.365261,1.0,0.089,0.972,0.00306,M-R relationship,5.34,,5456.0,0.88,0.94,-0.21,,4.5,1.67926,,,298.373,Terrestrial
K2-209 b,K2-209,b,1,1,Transit,2018,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,14.6903464,1.382807,-61.43447,126.76197,-4.51408,14.05708,2.080615,0.869,0.077,0.586,0.00184,M-R relationship,4.92,,4720.0,0.71,0.74,-0.588,,4.46,2.25118,,,76.4986,Terrestrial
K2-210 b,K2-210,b,1,1,Transit,2018,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,17.6412694,1.5784137,-60.92611,132.80593,-5.46462,16.8672,0.57023,0.86,0.077,0.566,0.00178,M-R relationship,4.89,,5500.0,0.89,0.91,-0.249,,4.6,1.94223,,,176.51,Terrestrial
K2-223 b,K2-223,b,1,2,Transit,2018,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,185.306183,-10.2820915,51.87879,290.83817,-7.32923,188.9569,0.50557,0.89,0.079,0.64,0.00201,M-R relationship,4.99,,5859.0,1.0,1.06,-0.035,,4.5,1.55082,,,198.604,Terrestrial
K2-239 c,K2-239,c,1,3,Transit,2018,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,160.5941265,4.4413751,51.77727,243.59017,-3.48106,160.40247,7.775,1.0,0.089,0.972,0.00306,M-R relationship,5.34,M3.0 V,3420.0,0.36,0.4,-1.796,,4.9,19.15052,,,31.0849,Terrestrial
K2-257 b,K2-257,b,1,1,Transit,2018,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,188.278284,-1.9532879,60.58522,293.57789,1.48797,188.36993,1.60588,0.83,0.074,0.498,0.00157,M-R relationship,4.79,,3725.0,0.5,0.52,-1.381,,4.76,5.56654,,,64.0065,Terrestrial
K2-266 c,K2-266,c,2,4,Transit,2018,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,157.9356855,0.9372782,47.48286,245.04538,-7.72367,159.24407,7.814,0.705,0.063,0.29013,0.00091,Msin(i)/sin(i),4.55,,4285.0,0.7,0.69,-0.823,,4.58,2.79,,,77.5586,Terrestrial
K2-315 b,K2-315,b,1,1,Transit,2020,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,228.0210932,-20.1081634,31.76781,342.43152,-2.16314,231.05402,3.1443189,0.95,0.085,0.809,0.00254,M-R relationship,5.18,M(3.5+/-0.5) V,3300.0,0.2,0.17,-2.387,1.0,5.09,32.6,,5.0,56.9686,Terrestrial
K2-411 b,K2-411,b,1,1,Transit,2022,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,58.003631,19.3909877,-26.15051,171.0844,-0.77899,60.00572,3.2141,0.99,0.088,0.937,0.00295,M-R relationship,5.31,,5711.0,1.38,1.02,0.258,,4.17,0.55222,,,298.219,Terrestrial
K2-413 b,K2-413,b,1,2,Transit,2022,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,353.4175668,-7.6120272,-63.15691,75.99216,-4.37808,350.94028,0.8094,0.76,0.068,0.363,0.00114,M-R relationship,4.55,,4116.0,0.7,0.81,-0.833,,4.66,2.18283,,,285.162,Terrestrial
K2-89 b,K2-89,b,1,1,Transit,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,57.0671234,20.4594885,-25.99734,169.55248,0.45285,59.37373,1.096026,0.615,0.055,0.17,0.00053,M-R relationship,4.02,,3691.0,0.32,0.35,-1.327,,4.96,4.89287,,,86.0386,Terrestrial
KMT-2020-BLG-0414L b,KMT-2020-BLG-0414L,b,1,2,Microlensing,2021,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,271.915,-28.4852222,-3.95413,2.81609,-5.05717,271.68968,,0.997,0.089,0.96,0.00302,Mass,5.32,,,,0.26,,,,,,,800.0,Terrestrial
KOI-55 b,KOI-55,b,1,2,Orbital Brightness Modulation,2011,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,296.3561853,41.0927315,8.23109,75.1612,60.65254,313.05295,0.240104,0.759,0.068,0.44,0.0014,Mass,5.53,B,27730.0,0.2,0.5,1.36,,5.52,84.1,,,1231.02,Terrestrial
KOI-55 c,KOI-55,c,1,2,Orbital Brightness Modulation,2011,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,296.3561853,41.0927315,8.23109,75.1612,60.65254,313.05295,0.342887,0.867,0.077,0.655,0.0021,Mass,5.52,B,27730.0,0.2,0.5,1.36,,5.52,84.1,,,1231.02,Terrestrial
Kepler-102 b,Kepler-102,b,1,5,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,281.4824731,47.2078263,20.43475,76.48359,69.73274,292.97567,5.286965,0.46,0.041,1.1,0.00346,Mass,62.0,,4909.0,0.72,0.8,-0.584,1.1,4.6,2.76,27.95,0.5,107.796,Terrestrial
Kepler-102 c,Kepler-102,c,1,5,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,281.4824731,47.2078263,20.43475,76.48359,69.73274,292.97567,7.071392,0.567,0.051,1.7,0.00535,Mass,52.0,,4909.0,0.72,0.8,-0.584,1.1,4.6,2.76,27.95,0.5,107.796,Terrestrial
Kepler-102 f,Kepler-102,f,1,5,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,281.4824731,47.2078263,20.43475,76.48359,69.73274,292.97567,27.453592,0.861,0.077,4.3,0.01353,Mass,37.0,,4909.0,0.72,0.8,-0.584,1.1,4.6,2.76,27.95,0.5,107.796,Terrestrial
Kepler-1027 b,Kepler-1027,b,2,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,287.5711746,42.8138159,14.84869,73.78894,64.38493,300.81368,1.9078052,0.89,0.079,0.64,0.00201,M-R relationship,4.99,,5436.0,0.82,0.91,0.011,1.41,4.57,0.79155,,,405.104,Terrestrial
Kepler-1031 b,Kepler-1031,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,296.0898796,48.9554121,12.13118,82.10187,67.90293,320.14525,1.22621732,0.87,0.078,0.59,0.00186,M-R relationship,4.92,,6011.0,1.12,1.09,0.17,3.39,4.38,1.06275,,,682.882,Terrestrial
Kepler-1047 c,Kepler-1047,c,1,2,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,288.6462564,50.7889645,17.25221,81.73967,71.6503,309.94378,3.18897601,0.99,0.088,0.937,0.00295,M-R relationship,5.31,,5754.0,1.13,1.08,0.424,4.47,4.37,0.25738,,,817.647,Terrestrial
Kepler-1049 b,Kepler-1049,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,287.3469567,47.7729078,16.90892,78.48205,69.15694,304.27564,3.27346074,0.95,0.085,0.809,0.00254,M-R relationship,5.18,,3864.0,0.49,0.51,-1.14,3.8,4.77,4.01778,,,162.006,Terrestrial
Kepler-1053 b,Kepler-1053,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,291.4186349,39.1273664,10.66077,71.61836,60.02418,304.5404,2.41435165,0.98,0.087,0.904,0.00284,M-R relationship,5.28,,4529.0,0.69,0.74,-0.895,3.09,4.63,4.2258,,,151.129,Terrestrial
Kepler-106 b,Kepler-106,b,1,4,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,300.864006,44.3375497,7.00333,79.67079,62.30428,322.13021,6.16486,0.82,0.073,5.3,0.01668,Mass,,,5858.0,1.04,1.0,0.083,4.83,4.41,1.38,,0.3,444.322,Terrestrial
Kepler-106 d,Kepler-106,d,1,4,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,300.864006,44.3375497,7.00333,79.67079,62.30428,322.13021,23.9802,0.95,0.085,8.1,0.02549,Mass,,,5858.0,1.04,1.0,0.083,4.83,4.41,1.38,,0.3,444.322,Terrestrial
Kepler-1067 b,Kepler-1067,b,1,2,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,285.3873706,45.0490265,17.15588,75.31275,66.96543,298.6267,0.76212926,0.8,0.071,0.437,0.00137,M-R relationship,4.69,,5592.0,0.93,0.95,-0.147,4.79,4.49,4.56389,,,667.693,Terrestrial
Kepler-1076 b,Kepler-1076,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,287.5902594,51.0606047,17.97109,81.74767,72.1646,308.32599,6.14727918,0.8,0.071,0.437,0.00137,M-R relationship,4.69,,4868.0,0.74,0.79,-0.557,3.72,4.6,2.40067,,,199.0,Terrestrial
Kepler-1087 b,Kepler-1087,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,294.9789253,46.0056741,11.4348,79.07509,65.57342,315.17782,0.69384285,0.61,0.054,0.165,0.00052,M-R relationship,3.99,,5589.0,0.94,0.96,-0.097,3.55,4.48,1.02574,,,362.623,Terrestrial
Kepler-11 b,Kepler-11,b,1,6,Transit,2010,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,297.1150949,41.9091092,8.13328,76.1613,61.2022,314.75543,10.3039,1.8,0.161,1.9,0.006,Mass,1.72,,5663.0,1.06,0.96,0.12,8.5,4.37,1.122,,0.4,646.346,Terrestrial
Kepler-1130 b,Kepler-1130,b,2,3,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,285.207421,45.384333,17.39614,75.59135,67.32251,298.54186,5.45298175,0.8,0.071,0.437,0.00137,M-R relationship,4.69,,5403.0,0.81,0.9,-0.26,1.58,4.57,1.9628,,,249.343,Terrestrial
Kepler-1130 c,Kepler-1130,c,2,3,Transit,2021,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,285.207421,45.384333,17.39614,75.59135,67.32251,298.54186,3.26663995,0.792,0.071,0.422,0.00133,M-R relationship,4.66,,5450.0,0.84,0.94,-0.26,13.8,4.56,1.58888,,,249.343,Terrestrial
Kepler-1130 d,Kepler-1130,d,2,3,Transit,2021,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,285.207421,45.384333,17.39614,75.59135,67.32251,298.54186,4.27225018,0.645,0.058,0.202,0.00063,M-R relationship,4.14,,5450.0,0.84,0.94,-0.26,13.8,4.56,1.2086,,,249.343,Terrestrial
Kepler-1141 b,Kepler-1141,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,290.5436836,47.7259073,14.91275,79.31186,68.34718,309.77345,2.34451194,0.82,0.073,0.477,0.0015,M-R relationship,4.75,,5791.0,1.07,1.01,0.155,6.17,4.38,1.01527,,,393.642,Terrestrial
Kepler-1152 b,Kepler-1152,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,290.4341483,44.1077802,13.48156,75.8831,64.98821,306.3641,1.64680191,0.87,0.078,0.59,0.00186,M-R relationship,4.92,,3964.0,0.53,0.55,-1.097,3.47,4.73,3.72809,,,215.233,Terrestrial
Kepler-1169 b,Kepler-1169,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,294.9115874,46.4914718,11.69927,79.49374,66.03571,315.55938,6.11009134,0.94,0.084,0.779,0.00245,M-R relationship,5.15,,6191.0,1.23,1.24,0.262,1.38,4.35,0.75322,,,522.823,Terrestrial
Kepler-1173 b,Kepler-1173,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,293.1311803,45.6634153,12.42904,78.16899,65.76543,311.97805,0.7698536,0.89,0.079,0.64,0.00201,M-R relationship,4.99,,5252.0,0.82,0.86,-0.435,4.79,4.55,3.22018,,,377.06,Terrestrial
Kepler-119 c,Kepler-119,c,1,2,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,295.9463854,42.6588324,9.25285,76.40109,62.2214,313.66095,4.125103,0.92,0.082,0.721,0.00227,M-R relationship,5.09,,5595.0,0.84,0.92,-0.037,3.63,4.57,1.37114,,,701.996,Terrestrial
Kepler-1222 b,Kepler-1222,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,294.889616,49.3798215,13.02315,82.12187,68.64213,318.79555,1.91694425,0.79,0.07,0.418,0.00131,M-R relationship,4.66,,5239.0,0.8,0.84,-0.458,4.37,4.56,5.10616,,,415.218,Terrestrial
Kepler-1235 b,Kepler-1235,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,284.9030677,43.9540616,17.07616,74.11429,65.99826,297.07578,4.16055856,0.79,0.07,0.418,0.00131,M-R relationship,4.66,,5541.0,0.9,0.93,-0.156,4.57,4.5,1.97455,,,540.604,Terrestrial
Kepler-124 b,Kepler-124,b,1,3,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,286.7527322,49.0648788,17.75101,79.5885,70.50613,304.46755,3.410493,0.73,0.065,0.315,0.00099,M-R relationship,4.45,,4984.0,0.64,0.84,-0.467,1.82,4.67,2.23727,,,420.046,Terrestrial
Kepler-125 c,Kepler-125,c,1,2,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,298.2581101,47.6050031,10.21915,81.59299,66.03691,321.80524,5.774464,0.74,0.066,0.33,0.00104,M-R relationship,4.47,M1 V,3810.0,0.51,0.54,-1.328,13.5,4.74,4.68232,,,183.365,Terrestrial
Kepler-1258 b,Kepler-1258,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,285.4049723,49.9948186,18.89697,80.18131,71.67807,302.904,0.98494017,0.86,0.077,0.566,0.00178,M-R relationship,4.89,,5839.0,0.99,0.99,0.094,3.89,4.45,1.17376,,,717.555,Terrestrial
Kepler-1285 b,Kepler-1285,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,281.8353366,44.1558825,19.21154,73.49975,66.70007,291.83993,14.7967458,0.97,0.087,0.871,0.00274,M-R relationship,5.24,,6170.0,1.28,1.2,0.481,2.75,4.3,0.39075,,,422.269,Terrestrial
Kepler-1293 b,Kepler-1293,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,290.0258783,48.3359227,15.47621,79.74475,69.04298,309.52901,5.57654784,0.97,0.087,0.871,0.00274,M-R relationship,5.24,,6241.0,1.28,1.18,0.604,2.82,4.29,0.34762,,,1028.16,Terrestrial
Kepler-1296 b,Kepler-1296,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,292.1251038,41.4077928,11.19315,73.94248,62.03177,307.03678,8.3839865,0.91,0.081,0.693,0.00218,M-R relationship,5.05,,5359.0,0.83,0.87,0.486,4.17,4.55,0.5853,,,1551.54,Terrestrial
Kepler-1297 b,Kepler-1297,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,289.9564415,47.0203466,14.98902,78.47729,67.8382,308.08475,1.68189002,0.97,0.087,0.871,0.00274,M-R relationship,5.24,,5818.0,0.99,0.99,0.302,4.17,4.45,0.54585,,,1439.47,Terrestrial
Kepler-1308 b,Kepler-1308,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,285.9287514,38.5207097,14.28248,69.20767,60.5366,295.88318,2.10433812,0.52,0.046,0.0933,0.00029,M-R relationship,3.65,,3468.0,0.34,0.35,-1.503,3.72,4.92,6.07171,,,112.705,Terrestrial
Kepler-1328 b,Kepler-1328,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,284.6753857,44.4177225,17.39709,74.50415,66.4881,296.97369,4.52158888,0.98,0.087,0.904,0.00284,M-R relationship,5.28,,5780.0,0.99,1.0,0.228,4.57,4.44,0.88677,,,813.543,Terrestrial
Kepler-1338 b,Kepler-1338,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,284.0422701,41.6990348,16.83471,71.67921,63.95508,294.36866,0.93511806,0.92,0.082,0.721,0.00227,M-R relationship,5.09,,5909.0,1.05,1.04,0.247,3.8,4.41,1.79611,,,753.26,Terrestrial
Kepler-1339 b,Kepler-1339,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,283.7457695,48.373469,19.37193,78.17886,70.47124,298.17596,1.34155513,0.71,0.063,0.285,0.0009,M-R relationship,4.38,,5586.0,0.93,0.94,0.188,5.62,4.47,0.60124,,,371.049,Terrestrial
Kepler-1349 b,Kepler-1349,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,286.3385562,48.7442697,17.88953,79.17135,70.2963,303.38079,2.12823928,0.7,0.062,0.271,0.00085,M-R relationship,4.34,,6086.0,1.28,1.16,0.343,2.88,4.29,0.48407,,,276.323,Terrestrial
Kepler-1351 b,Kepler-1351,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,293.6084289,42.1978746,10.56275,75.16841,62.41036,309.83747,0.91614077,0.65,0.058,0.208,0.00065,M-R relationship,4.16,,4439.0,0.67,0.7,-0.983,4.17,4.64,4.81851,,,202.782,Terrestrial
Kepler-1352 b,Kepler-1352,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,290.6937988,48.7014417,15.21888,80.27666,69.20796,311.07162,1.87788275,0.89,0.079,0.64,0.00201,M-R relationship,4.99,,6118.0,1.16,1.11,0.263,3.16,4.35,0.71771,,,670.829,Terrestrial
Kepler-1361 b,Kepler-1361,b,1,1,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,283.5653603,46.9042278,18.9943,76.67,69.0904,296.68075,3.57554956,0.86,0.077,0.566,0.00178,M-R relationship,4.89,,5131.0,0.79,0.83,-0.437,4.9,4.57,1.65693,,3.4,389.143,Terrestrial
Kepler-1365 b,Kepler-1365,b,1,2,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,292.1996573,42.0459944,11.42713,74.55066,62.61777,307.59414,7.69993485,0.92,0.082,0.721,0.00227,M-R relationship,5.09,,5770.0,1.05,1.0,0.425,6.03,4.39,0.28483,,,840.128,Terrestrial
Kepler-1365 c,Kepler-1365,c,1,2,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,292.1996573,42.0459944,11.42713,74.55066,62.61777,307.59414,4.77468005,0.8,0.071,0.437,0.00137,M-R relationship,4.69,,5770.0,1.05,1.0,0.425,6.03,4.39,0.28483,,,840.128,Terrestrial
