pl_name,hostname,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,ra,dec,glat,glon,elat,elon,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff,st_rad,st_mass,st_lum,st_age,st_logg,st_dens,st_rotp,st_vsin,sy_dist,pl_type
HD 69830 c,HD 69830,c,1,3,Radial Velocity,2006,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,124.6010091,-12.6364246,12.82251,234.56776,-31.34577,130.4512,31.56,3.46,0.309,11.8,0.0371,Msini,1.57,K0V,5385.0,0.89,0.86,-0.22,7.0,4.49,1.83,,1.1,12.5591,Neptune-like
HD 69830 d,HD 69830,d,1,3,Radial Velocity,2006,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,124.6010091,-12.6364246,12.82251,234.56776,-31.34577,130.4512,197.0,4.45,0.397,18.1,0.057,Msini,1.13,K0V,5385.0,0.89,0.86,-0.22,7.0,4.49,1.83,,1.1,12.5591,Neptune-like
HD 77338 b,HD 77338,b,1,1,Radial Velocity,2012,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,135.3022475,-25.5282343,13.55156,251.36393,-40.38067,147.35637,5.7361,4.12,0.368,15.9,0.05,Mass,1.25,K0 IV,5341.0,0.97,1.37,-0.26,,4.6,1.46086,,2.33,45.935,Neptune-like
HD 7924 b,HD 7924,b,1,3,Radial Velocity,2008,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,20.4956562,76.7101475,13.94549,124.73557,59.41724,64.96208,5.39792,2.4,0.214,6.3566,0.02,Msini,2.53,K0.5 V,5131.0,0.78,0.65,-0.406,0.88,4.46,2.47756,,1.35,16.9922,Neptune-like
HD 7924 c,HD 7924,c,1,3,Radial Velocity,2015,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,20.4956562,76.7101475,13.94549,124.73557,59.41724,64.96208,15.299,2.72,0.243,7.86,0.02473,Msini,2.15,K0.5 V,5075.0,0.78,0.83,-0.414,0.88,4.59,2.47756,,1.35,16.9922,Neptune-like
HD 7924 d,HD 7924,d,1,3,Radial Velocity,2015,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,20.4956562,76.7101475,13.94549,124.73557,59.41724,64.96208,24.451,2.42,0.216,6.44,0.02026,Msini,2.5,K0.5 V,5075.0,0.78,0.83,-0.414,0.88,4.59,2.47756,,1.35,16.9922,Neptune-like
HD 85390 b,HD 85390,b,1,1,Radial Velocity,2009,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,147.5105663,-49.7905254,3.18529,275.54618,-56.99352,178.48745,799.52,6.16,0.55,31.46517,0.099,Msini,0.74,K1.5 V,5186.0,0.8,0.76,-0.367,7.2,4.41,2.21458,,4.0,33.5225,Neptune-like
HD 90156 b,HD 90156,b,1,1,Radial Velocity,2009,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,155.9801144,-29.645103,23.15232,268.37226,-36.47937,170.85245,49.77,4.43,0.395,17.98,0.057,Msini,1.14,G5V,5599.0,0.92,0.84,-0.143,4.4,4.48,1.95613,,0.0,21.9496,Neptune-like
HD 93385 c,HD 93385,c,1,3,Radial Velocity,2021,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,161.5627065,-41.464604,15.54215,279.10045,-44.5708,183.69813,13.18,2.56,0.229,7.1,0.02234,Msini,2.33,G2/G3 V,5977.0,1.18,1.04,0.207,3.3,4.42,0.93236,,,43.3475,Neptune-like
HD 93385 d,HD 93385,d,1,3,Radial Velocity,2021,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,161.5627065,-41.464604,15.54215,279.10045,-44.5708,183.69813,45.85,2.89,0.258,8.7,0.02737,Msini,1.98,G2/G3 V,5977.0,1.18,1.04,0.207,3.3,4.42,0.93236,,,43.3475,Neptune-like
HD 95735 c,GJ 411,c,1,2,Radial Velocity,2021,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,165.834471,35.972317,65.43126,185.11257,27.39627,152.10621,2946.0,3.76,0.335,13.6,0.04279,Msini,1.41,M1.5 V,3719.0,0.37,0.39,-1.71,8.047,4.9,9.60131,56.16,2.0,5.675773,Neptune-like
HD 96700 b,HD 96700,b,1,3,Radial Velocity,2021,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,166.9742616,-30.1751383,27.58074,277.73064,-32.59337,181.43997,8.1245,2.93,0.261,8.9,0.028,Msini,1.94,G0 V,5845.0,1.16,0.89,0.14,8.6,4.39,1.00305,,1.6,25.4111,Neptune-like
HD 96700 d,HD 96700,d,1,3,Radial Velocity,2021,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,166.9742616,-30.1751383,27.58074,277.73064,-32.59337,181.43997,103.5,3.61,0.322,12.7,0.03996,Msini,1.48,G0 V,5845.0,1.16,0.89,0.14,8.6,4.39,1.00305,,1.6,25.4111,Neptune-like
HD 99492 b,HD 99492,b,2,2,Radial Velocity,2004,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,171.689687,3.0071331,58.5071,259.27385,-0.53181,171.17797,17.0503,5.44,0.486,25.5,0.08023,Msini,0.87,K2 V,4929.0,0.82,0.85,-0.475,4.8,4.57,2.83673,,0.41,18.2038,Neptune-like
HIP 107772 b,HIP 107772,b,1,1,Radial Velocity,2020,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,327.4977057,-41.2440371,-50.42638,0.05347,-26.36924,315.05468,55.199,3.64,0.325,12.9,0.04059,Msini,1.47,M0 V,4006.0,0.51,0.63,-1.163,,4.73,4.9491,,,23.6434,Neptune-like
HIP 19976 b,HIP 19976,b,1,1,Radial Velocity,2022,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,64.2597881,-40.7985198,-45.91141,244.68607,-60.54313,48.04213,50.65905,4.94,0.441,21.61233,0.068,Msini,0.985,,4316.0,0.77,0.67,-0.729,,4.49,2.05045,,,40.2707,Neptune-like
HIP 35173 b,HIP 35173,b,1,1,Radial Velocity,2019,Ground,Las Campanas Observatory,6.5 m Magellan II Clay Telescope,Carnegie Planet Finder Spectrograph,109.0449329,-3.6661273,3.81532,219.02671,-25.71534,111.18856,41.516,3.61,0.322,12.7,0.03996,Msini,1.48,K2 V,4881.0,0.77,0.79,-0.514,,4.52,2.11071,,,33.1562,Neptune-like
HIP 38594 b,HIP 38594,b,2,2,Radial Velocity,2020,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,118.5439118,-25.3023073,1.29682,242.4005,-45.07502,127.71082,60.722,2.77,0.247,8.1,0.02549,Msini,2.09,M0,4086.3,0.63,0.61,-1.062,,4.63,3.49087,,,17.7886,Neptune-like
HIP 4845 b,HIP 4845,b,1,1,Radial Velocity,2020,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,15.5881733,-10.4246208,-73.09965,132.20025,-15.73197,10.20311,34.15,3.89,0.347,14.4,0.04531,Msini,1.34,K7V,4010.0,0.6,0.62,-1.034,,4.62,3.27404,,,21.0974,Neptune-like
HIP 48714 b,HIP 48714,b,1,1,Radial Velocity,2020,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,149.0332672,62.7859505,44.35805,149.22209,46.24643,124.54326,17.818,5.11,0.456,22.9,0.07205,Msini,0.943,M0.5 Ve,4015.5,0.6,0.58,-1.156,,4.66,3.90213,,,10.5298,Neptune-like
HIP 54373 b,HIP 54373,b,1,2,Radial Velocity,2019,Ground,Las Campanas Observatory,6.5 m Magellan II Clay Telescope,Carnegie Planet Finder Spectrograph,166.8643532,-19.2916857,37.18456,271.64987,-22.85728,175.93136,7.76,2.87,0.256,8.62,0.02712,Msini,2.0,K5 V,4021.0,0.56,0.57,-1.222,,4.68,4.36601,,,18.7168,Neptune-like
HIP 54373 c,HIP 54373,c,1,2,Radial Velocity,2019,Ground,Las Campanas Observatory,6.5 m Magellan II Clay Telescope,Carnegie Planet Finder Spectrograph,166.8643532,-19.2916857,37.18456,271.64987,-22.85728,175.93136,15.144,3.57,0.318,12.44,0.03914,Msini,1.5,K5 V,4021.0,0.56,0.57,-1.222,,4.68,4.36601,,,18.7168,Neptune-like
HIP 57274 b,HIP 57274,b,1,3,Radial Velocity,2011,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,176.1705487,30.9576484,74.93234,194.2528,26.69077,163.27157,8.1352,2.4,0.214,6.3566,0.02,Msini,2.53,K4 V,4510.0,0.78,0.29,0.19,7.87,4.11,1.96681,,0.5,25.8618,Neptune-like
HIP 71135 b,HIP 71135,b,1,1,Radial Velocity,2019,Ground,Las Campanas Observatory,6.5 m Magellan II Clay Telescope,Carnegie Planet Finder Spectrograph,218.2158073,-52.6464757,7.20951,318.11482,-35.45136,234.1836,87.19,4.55,0.406,18.8,0.05915,Msini,1.1,M1,4146.0,0.68,0.66,-0.908,,4.54,2.52341,,,32.3311,Neptune-like
HIP 97166 c,HIP 97166,c,1,2,Radial Velocity,2021,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,296.2446203,74.0628577,22.45053,106.13206,78.5738,52.19561,16.432,2.75,0.245,8.0,0.02517,Msini,2.11,K0 V,5216.0,0.84,0.93,-0.325,1.2,4.56,2.1928,,,65.9501,Neptune-like
K2-111 c,K2-111,c,1,2,Radial Velocity,2020,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,59.8903081,21.2985263,-23.55083,170.97857,0.72498,62.12843,15.6805,3.33,0.297,11.08,0.03486,Msini,1.65,G2,5775.0,1.25,0.84,0.119,13.5,4.25,0.6,29.2,1.1,200.394,Neptune-like
K2-18 c,K2-18,c,1,2,Radial Velocity,2017,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,172.560141,7.5878315,62.57509,254.63265,4.01942,170.16732,8.962,2.65,0.236,7.51,0.02363,Msini,2.22,M2.5 V,3457.0,0.41,0.36,-1.597,,4.79,7.07318,38.6,,38.0266,Neptune-like
Kapteyn c,Kapteyn,c,1,1,Radial Velocity,2014,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,77.9586613,-45.0430198,-35.97592,250.56446,-67.53607,67.30837,121.54,2.54,0.227,7.0,0.022,Msini,2.35,M2.0V,3550.0,0.29,0.28,-1.793,,4.92,14.27604,,6.0,3.93305,Neptune-like
Kepler-19 d,Kepler-19,d,1,3,Radial Velocity,2017,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,290.4209694,37.8516556,10.79684,70.10235,59.01824,302.35385,62.95,5.06,0.451,22.5,0.07079,Mass,0.954,,5544.0,0.86,0.94,-0.183,1.9,4.51,2.20846,,2.0,218.562,Neptune-like
Kepler-20 g,Kepler-20,g,2,6,Radial Velocity,2016,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,287.6979913,42.3385782,14.57345,73.37692,63.90239,300.71449,34.94,4.71,0.42,19.96,0.0628,Msini,1.05,,5495.0,0.96,0.95,-0.189,7.6,4.45,1.81167,,2.0,282.563,Neptune-like
LSPM J2116+0234 b,LSPM J2116+0234,b,1,1,Radial Velocity,2019,Ground,Calar Alto Observatory,3.5 m telescope,CARMENES,319.1147513,2.5807711,-30.34854,53.9463,17.54239,322.38146,14.4399,3.71,0.331,13.3,0.04185,Msini,1.43,M3.0 V,3475.0,0.43,0.43,-1.699,2.0,4.95,7.5179,42.0,2.0,17.6297,Neptune-like
TOI-1062 c,TOI-1062,c,1,2,Radial Velocity,2021,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,38.1209678,-78.0236828,-37.81231,296.49611,-71.52584,301.00545,7.972,3.1,0.276,9.78,0.03077,Msini,1.8,G9 V,5328.0,0.84,0.94,-0.274,2.5,4.55,2.22,21.8,2.13,82.1733,Neptune-like
TOI-1272 c,TOI-1272,c,1,2,Radial Velocity,2022,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,199.1962036,49.8610591,66.75298,112.54668,51.7867,169.78859,8.6811,4.95,0.442,21.7,0.06828,Msini,0.983,,5065.0,0.79,0.88,-0.426,1.1,4.58,2.4648,28.3,,137.572,Neptune-like
TOI-500 d,TOI-500,d,1,4,Radial Velocity,2022,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,106.559098,-47.5878156,-17.33308,258.09657,-69.15487,122.69288,26.233,6.35,0.567,33.12,0.10421,Msini,0.711,K6 V,4440.0,0.68,0.74,-0.7,5.0,4.62,2.32228,,1.1,47.3924,Neptune-like
TOI-500 e,TOI-500,e,1,4,Radial Velocity,2022,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,106.559098,-47.5878156,-17.33308,258.09657,-69.15487,122.69288,61.3,3.99,0.356,15.05,0.04735,Msini,1.3,K6 V,4440.0,0.68,0.74,-0.7,5.0,4.62,2.32228,,1.1,47.3924,Neptune-like
Wolf 1061 d,Wolf 1061,d,1,3,Radial Velocity,2015,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,247.5748276,-12.6676866,23.67715,3.34702,9.06449,247.85836,217.21,2.69,0.24,7.7,0.02423,Msini,2.17,M3.5,3342.0,0.31,0.29,-1.991,,4.9,12.74782,95.0,,4.30592,Neptune-like
