pl_name,hostname,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,ra,dec,glat,glon,elat,elon,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff,st_rad,st_mass,st_lum,st_age,st_logg,st_dens,st_rotp,st_vsin,sy_dist,pl_type
OGLE-2017-BLG-1375L b,OGLE-2017-BLG-1375L,b,1,1,Microlensing,2020,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,269.154875,-30.3114167,-2.75739,0.03925,-6.87429,269.26126,,12.4,1.11,3585.0,11.28,Mass,10.3,,,,0.81,,,,,,,3930.0,Gas Giant
OGLE-2017-BLG-1522L b,OGLE-2017-BLG-1522L,b,1,1,Microlensing,2018,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,270.319366,-28.4619713,-2.71853,2.15075,-5.023,270.28185,,14.0,1.25,240.0,0.75,Mass,0.481,,,,0.04,,,,,,,7490.0,Gas Giant
OGLE-2018-BLG-0567L b,OGLE-2018-BLG-0567L,b,1,1,Microlensing,2021,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,269.0184167,-27.9871111,-1.48807,1.99138,-4.55079,269.13048,,12.3,1.1,101.70509,0.32,Mass,0.3,,,,0.25,,,,,,,7060.0,Gas Giant
OGLE-2018-BLG-0740L b,OGLE-2018-BLG-0740L,b,1,1,Microlensing,2019,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,272.1769583,-29.8358056,-4.80424,1.73882,-6.41088,271.90019,5480.0,12.9,1.15,1500.0,4.8,Mass,3.84,G V,5912.0,,1.0,,,4.5,,,,3200.0,Gas Giant
OGLE-2018-BLG-0962L b,OGLE-2018-BLG-0962L,b,1,1,Microlensing,2021,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,268.1747917,-32.30925,-3.04022,357.88886,-8.87986,268.43874,,13.6,1.22,425.89007,1.34,Mass,0.93,,,,0.54,,,,,,,6500.0,Gas Giant
OGLE-2018-BLG-1011L b,OGLE-2018-BLG-1011L,b,1,2,Microlensing,2019,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,269.014,-29.0828889,-2.0354,1.04163,-5.64657,269.13413,,13.5,1.2,570.0,1.8,Mass,1.27,,,,0.18,,,,,,,7100.0,Gas Giant
OGLE-2018-BLG-1011L c,OGLE-2018-BLG-1011L,c,1,2,Microlensing,2019,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,269.014,-29.0828889,-2.0354,1.04163,-5.64657,269.13413,,13.2,1.18,890.0,2.8,Mass,2.13,,,,0.18,,,,,,,7100.0,Gas Giant
OGLE-2018-BLG-1269L b,OGLE-2018-BLG-1269L,b,1,1,Microlensing,2020,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,269.693417,-27.6179444,-1.82023,2.61007,-4.17895,269.72376,,14.1,1.25,210.0,0.67,Mass,0.412,,,,1.11,,,,,,,2510.0,Gas Giant
OGLE-2018-BLG-1428L b,OGLE-2018-BLG-1428L,b,1,1,Microlensing,2021,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,265.548708,-26.1378889,2.11254,1.98637,-2.76039,266.00005,,14.0,1.25,240.0,0.77,Mass,0.481,,,,0.43,,,,,,,6220.0,Gas Giant
OGLE-2018-BLG-1700L b,OGLE-2018-BLG-1700L,b,2,1,Microlensing,2020,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,269.956042,-28.5286389,-2.47403,1.93461,-5.08936,269.96123,,12.9,1.15,1400.0,4.4,Mass,3.58,,,,0.42,,,,,,,7600.0,Gas Giant
OGLE-2019-BLG-0299L b,OGLE-2019-BLG-0299L,b,1,1,Microlensing,2021,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,266.6794583,-23.5843111,2.57044,4.7022,-0.1801,266.95708,,12.7,1.14,1976.89269,6.22,Mass,5.3,,,,0.59,,,,,,,5830.0,Gas Giant
OGLE-2019-BLG-0304L b,OGLE-2019-BLG-0304L,b,2,1,Microlensing,2021,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,264.0267083,-26.1459889,3.26551,1.25239,-2.81792,264.63332,,14.2,1.27,162.09249,0.51,Mass,0.311,,,,0.27,,,,,,,6980.0,Gas Giant
OGLE-2019-BLG-0362L b,OGLE-2019-BLG-0362L,b,1,1,Microlensing,2022,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,263.46525,-24.8103611,4.41151,2.10725,-1.50553,264.06475,,13.1,1.17,1036.12061,3.26,Mass,2.53,,,,0.42,,,,,,,5830.0,Gas Giant
OGLE-2019-BLG-0468L b,OGLE-2019-BLG-0468L,b,1,2,Microlensing,2022,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,266.406,-24.4472778,2.33632,3.83406,-1.04881,266.72418,,13.1,1.17,1090.15144,3.43,Mass,2.66,G,,,0.92,,,,,,,4400.0,Gas Giant
OGLE-2019-BLG-0468L c,OGLE-2019-BLG-0468L,c,1,2,Microlensing,2022,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,266.406,-24.4472778,2.33632,3.83406,-1.04881,266.72418,,12.5,1.11,3248.20632,10.22,Mass,9.14,G,,,0.92,,,,,,,4400.0,Gas Giant
OGLE-2019-BLG-0954L b,OGLE-2019-BLG-0954L,b,1,1,Microlensing,2021,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,267.91325,-29.611,-1.47521,0.10007,-6.18494,268.17525,,12.3,1.1,4513.16338,14.2,Mass,13.3,,,,0.8,,,,,,,3630.0,Gas Giant
OGLE-2019-BLG-1470L AB c,OGLE-2019-BLG-1470L A,c,2,1,Microlensing,2022,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,271.9492083,-27.0335556,-3.27943,4.10436,-3.60604,271.73575,,13.3,1.19,699.2225,2.2,Mass,1.63,,,,0.57,,,,,,,5900.0,Gas Giant
UKIRT-2017-BLG-001L b,UKIRT-2017-BLG-001L,b,1,1,Microlensing,2018,Ground,Mauna Kea Observatory,3.8m United Kingdom Infrared Telescope (UKIRT),WFCAM,266.654083,-29.2113609,-0.32907,359.8782,-5.80616,267.06493,,13.7,1.22,407.0,1.28,Mass,0.87,,,,0.81,,,,,,,6300.0,Gas Giant
