pl_name,hostname,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,ra,dec,glat,glon,elat,elon,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff,st_rad,st_mass,st_lum,st_age,st_logg,st_dens,st_rotp,st_vsin,sy_dist,pl_type
HATS-50 b,HATS-50,b,1,1,Transit,2017,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,300.4280761,-26.077564,-26.21481,15.57751,-5.46517,297.19216,3.8297015,12.666,1.13,123.9537,0.39,Mass,0.33,,5990.0,1.12,1.17,0.143,1.2,4.41,1.19,,3.76,756.742,Gas Giant
HATS-51 b,HATS-51,b,1,1,Transit,2017,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,102.8474248,-29.0586551,-12.80521,239.24083,-51.68617,108.26701,3.3488702,15.805,1.41,244.09344,0.768,Mass,0.34,,5758.0,1.44,1.19,0.31,4.74,4.2,0.56,,3.98,389.57,Gas Giant
HATS-52 b,HATS-52,b,1,1,Transit,2017,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,140.0875894,-31.2692116,12.91685,258.64602,-43.97738,155.64739,1.36665436,15.491,1.382,711.9392,2.24,Mass,1.06,,6010.0,1.05,1.11,0.068,1.2,4.45,1.37,,4.59,555.134,Gas Giant
HATS-53 b,HATS-53,b,1,1,Transit,2017,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,176.628323,-33.8600764,27.09909,287.81848,-32.04716,192.03701,3.8537768,15.02,1.34,189.10885,0.595,Mass,0.303,,5644.0,1.1,0.96,0.045,9.0,4.34,1.027,,2.5,585.77,Gas Giant
HATS-54 b,HATS-54,b,1,1,Transit,2019,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,200.6348641,-44.6888393,17.83244,308.7308,-33.06329,217.44644,2.5441765,11.377,1.015,239.32479,0.753,Mass,0.77,G6 V,5621.0,1.23,1.05,0.115,7.96,4.2,0.795,,2.5,748.585,Gas Giant
HATS-55 b,HATS-55,b,1,1,Transit,2019,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,114.2833819,-32.7554188,-5.65081,247.00209,-53.25778,125.31641,4.2042001,14.022,1.251,292.72143,0.921,Mass,0.587,,6214.0,1.13,1.2,0.229,0.4,4.41,1.179,,5.01,609.838,Gas Giant
HATS-56 b,HATS-56,b,1,1,Transit,2019,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,180.165072,-45.7994559,16.1654,293.75341,-41.06749,202.37213,4.324799,18.921,1.688,191.33366,0.602,Mass,0.155,,6536.0,2.2,1.57,0.898,1.894,3.95,0.2079,,6.49,564.409,Gas Giant
HATS-57 b,HATS-57,b,1,1,Transit,2019,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,60.9482779,-19.0568182,-45.29945,213.15118,-38.92004,53.84351,2.350621,12.767,1.139,1000.21101,3.147,Mass,2.65,,5587.0,0.96,1.03,-0.094,2.5,4.48,1.633,12.71,4.09,279.485,Gas Giant
HATS-58 A b,HATS-58 A,b,2,1,Transit,2019,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,186.7873036,-48.9784105,13.69998,298.83397,-41.40294,209.66482,4.2180896,12.274,1.095,327.3649,1.03,Mass,0.96,,7175.0,1.43,1.46,0.689,0.31,4.29,0.702,,6.22,403.591,Gas Giant
HATS-59 b,HATS-59,b,1,2,Transit,2018,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,170.324325,-22.388177,35.90172,276.98925,-24.28437,180.55722,5.416081,12.621,1.126,256.17098,0.806,Mass,0.7,,5670.0,1.04,1.04,-0.004,4.3,4.42,1.31,,2.8,642.884,Gas Giant
